"When I received my key fob back to my vehicle, the key insert which allows me to open my doors was gone",Item missing/stolen
Jiffy Lube Representative gave me 3 options in his response to my question,Employees not knowledgeable
There was no line up but was there for an hour and fifteen minutes to do a simply oil change and filter,Service took too long
"I was told I needed first brakes, radiator top off, wipers and rear differential service",Misinformation about car/service needs given to customer
"They did not perform certain checks that were part of the service, e",Misinformation about car/service needs given to customer
My car overheated on the drive home,Other service issues
"The service was very good, the price was very high",Price too high
was over charged on last oil change,Overcharged - charged more than was agreed on
"Lazy, untrained, less than mediocre staff",Unprofessional employees
Not helpful at all,Unprofessional employees
You are getting what too expensive,Price too high
Pricing,Price too high
"The staff was very rude, and did not explain to me until I sign that I was fully aware that a car part of mine was mysteriously broken",Unprofessional employees
"Had to ask them to replace cover for cabin air filter, and grease mark left on driver side","Air filter ",Other service issues
Tech spilled a considerable amount of oil down over the engine,Other service issues
Cost of service is 2xs what I have found locally,Other service issues
The guy vacuuming the car got an oilyleg print from his pants on my leather seat,Vacuuming not done propertly
The enmployees were very kind but the service took forever,Service took too long
Location in relation to where I live,Location
"I will not return to this particular location, which is on Reserve Street in Missoula, Montana",Location
Your prices are far too high,Price too high
Smog equipment kept going down- internet- tech was short with me,Other service issues
The skid plate was not connected properly and it almost caused me to have an accident,Other service issues
I had a bad experience with a person by the name of Daven or dave,Unprofessional employees
It took over an 1hr to do a simple oil change,Service took too long
Your prices are outrageous! The dealership is even way more cheaper than you,Price too high
The brakes weren't bled and the brake lines have air in them,Brakes services
To expensive for oil change,Price too high
"Ok I just wanted an oil change and it was as bad as being at a dealership just tying to constantly up sale me ",Overselling-Pressure to buy
They scammed me out of my money for a part that did not need to be replaced,Misinformation about car/service needs given to customer
I brought my car for a routine oil change and when I left my car was sounding noisy and the alignment was off,Alignment or Battery service issues
I was on my lunch break and told it would be about 45 minutes,Service took too long
The price is high comparing to others,Price too high
They acted confused when I showed them my Groupon and they put someone else's mileage sticker on my car (for next oil change),Discount/coupon issue
I had money taken from my center console,Item missing/stolen
Attitude,Unprofessional employees
My coupon was not honored to its full effect of cost and the technician was quite rude tried to push services that my vehicle did not need,Discount/coupon issue,Unprofessional employees,Overselling-Pressure to buy
The cost of a basic oil change went up approximately 20.00 since last time I had it done,Unprofessional employees
The staff just seems really rough and strung out on drugs
I went for an oil change and left with ZERO transmission fluid,Transmission services
"The service was bad, I left the walnut creek jiffy lube with the engine check light on",Poor customer service
Everyone came in late and it took over 50 min for just a oil change,Service took too long,Unprofessional employees
Horrible customer service,Poor customer service
I had to wait so long,Service took too long
"Even though I enjoyed the customer service while getting my oil change done, something ended up being wrong with my car when I left",Other service issues
They charged me $115!!!!!!! I've never paid over $40,Price too high
There were two technicians and no other customers,Poor customer service
Got a tire rotation and they only did one side of the car had to go back and tell them the didnt rotate the passenger side,Tire rotation service issue
Expensive,Price too high
Air filter wasn't installed right and had to go back the next day to get it fixed and it cost me $82,"Air filter "
It took 90 minutes,Service took too long
"Did not reset oil gage also did not clean outside Windows as said they did, did not refill washer fluid, and did not vacuum as said",Car wash,"Oil service light not reset ",Vacuuming not done propertly
Overpriced and long wait for being called jiffy lube,Price too high
"For a $70 oil change this location NEVER cleans the windshield, vacuum or place sticker on windshield",Location,Vacuuming not done propertly,Car wash
I came in for a oil change and a new air filter,"Air filter "
"Went there with working air conditioning ",Air condition service
Your employees are too aggressive with selling the products literally forcing people to but what they don't even need and if the don't they have an attitude also they lie directly in you face telling you Oh your car useso this oil and I have to make a note about to cover our self incase something happens which made me feel uncomfortable thinking that they would damage my my cat purposely because I didn't want to buy expensive oil,Overselling-Pressure to buy
"Over priced, hidden charges",Price too high
I paid for the service the night before i went to jiffy lube and still had to pay more money for something they said they did  but they didn't do it,Misinformation about car/service needs given to customer
"Way to expensive 81.00 for a synthetic oil change- said my car registered  with no oil on the receipt and I had just checked it 2 days earlier and it did- got scammed and didn't know til I looked at my ",Price too high,Incorrect invoice/vehicle info
Service was not completed properly,Other service issues
Because the employee from your company mistreat to me,Unprofessional employees
"washer fluid was checked filled,never touched,when I upgraded to under carriage,wax,tire shine,paid for it,never got it","Fluids not topped off (ie engine coolant, washer fluid)"
Your military discount was a flat rate of $7 unless I got my tires rotated,Tire rotation service issue
Undecided about returning,Poor customer service
Lack of knowledge of what the services the shop provides,Employees not knowledgeable
Did not correctly put caps back on vehicle,Oil cap issue
Unhelpful staff,Unprofessional employees
The price for an oil change has gotten way too high,Price too high
"Didn't top off fluids like they said, didn't clean my windows made them look worst","Fluids not topped off (ie engine coolant, washer fluid)"
I brought my car to D'Ella because the coolant was so low car was overheating,Competition-prefer other car care chain
It's just getting too expensive,Price too high
Expensive,Price too high
I had items missing from my vehicle after the service,Item missing/stolen
"They left grease on my passenger seat, grease on the dash above the glove box, grease finger prints on both doors",Other service issues
There are several places to get a car's oil changed within a mile or two of Jiffy Lube that are cheaper,Competition-prefer other car care chain
I had my cooling system and transmission fluid changed and a plug in to a computer module that controls the shift and the speeder gear was damaged by the people working on my car,Interior/Exterior car damage
Service was excellent but I have a credit account at Firestone and I can get what I need done here,Competition-prefer other car care chain
"It's 11 ay night and my car stopped on me after this ""oil change""  I have never had this problem with the people I know and trust",Other service issues
After my oil change there was oil all over the underneath of the hood of my car,Oil filter issue
This location lacks proper customer service,Location
The overall experience was negative,Poor customer service
I plan on learning how to do it myself,Competition-prefer local mechanic
"Clyde, the person who waited on me was, I'd say less than honest with me",Unprofessional employees
"When I left, I had a flat tire which I was told was not due to my services",Other service issues
horrible experience regarding my Freon/Refrigerant refill-  line was not done properly and had to come back a couple of different times,Other service issues
I asked to have my tires rotated,Tire rotation service issue
2 hour wait,Service took too long
"When they brought my car out and opened the door, there was a lot of ink on the drivers seat",Car wash
90 minutes,Service took too long
"I liked Jiffy Lube because their service, though much more expensive then other places I have been, is very, very fast",Price too high
Very expensive,Price too high
Too damn expensive,Price too high
"Went to there for a synthetic oil change, the found out it was $96 for just a oil change on a car",Price too high
The up-selling was very unpleasant,Overselling-Pressure to buy
I was quoted $41 for an oil change on my 2014 ram 1500,Overcharged - charged more than was agreed on
My husband changes my oil,Competition-prefer local mechanic
Service staff not friendly and the prices are not competitive,Unprofessional employees,Price too high
I took my car to the dealer to check on other issues the found the lip cap not replaced properly and some other stuff that should not have been there,Oil cap issue,Other service issues
The oil prices went up and this jiffy lube doesn't honor the ladies day,Female felt taken advantage of
Items were marked complete that were not even started,Misinformation about car/service needs given to customer
They tell me one price and it's two times as much,Overcharged - charged more than was agreed on
My oil gets changed at home,Competition-prefer local mechanic
They rotated tires and over torqued lug nuts,Tire rotation service issue
"My car is not running the same ever since Friday ",Other service issues
Someone there broke the chair  mechanical  case in my car and when I ask what happened they said it was like that and it wasn't,Interior/Exterior car damage
Too expensive,Price too high
The price changes,Overcharged - charged more than was agreed on
The Young lady on the counter was not interested in the customer and tended to want to get me out rather than ask if I was happy,Unprofessional employees
Never informed about the price and was given the most expensive oil without notification,Overcharged - charged more than was agreed on
"This is the second time at this store, I have received bad service and found things wrong after the fact",Poor customer service
"Did not have air filter in stock ","Air filter "
I asked whether the power steering was low because the pump was making noise and I was losing power steering intermittently,Other service issues
Expensive,Price too high
The dip stick at the rear differential was pulled to check level and not replaced resulting in fluid leak in the engine compartment and on to the catalytic converter causing the fluid to burn and produce a large amount of smoking,Health or safety concern
The customer in front of me had their car leaking oil after the oil change was done (poor quality service) and this made the customers behind that customer wait a longer time,Poor customer service
Apparently Jiffy lube is unable to add Transmisdion Fluid to my car a 2007 Chevy Cobalt and over the last 5 or more years have stated that all of my fluids were topped off,Transmission services
They did not hook up my air intake hose after replacing my air filter and broke the mount on the air filter cap,"Air filter "
Way to expensive for synthetic,Price too high
Poor customer service,Poor customer service
oil leaking from plug and frame,Other service issues
"I got the wrong timing estimate from 3 different people, including the manager",Misinformation about car/service needs given to customer
"The experience from the time I got there was unfriendly, He only vacuumed on side and then I thought oil changes were 21.99 and it was double that",Poor customer service,Vacuuming not done propertly
The jiffy lube location had dirty bathrooms,Location
My oil change was done sloppy to quick they always give me good service but this time they didnt explain to me when is my next oil change or applied a sticker with my mileage,Window sticker -service reminder not replaced,Poor customer service
They did not vacuum my car as they said and indicated on my work order,Vacuuming not done propertly
The cost of an oil change and tire rotation is more than double the price of a package my dealership service department offers,Price too high
Its to expensive,Price too high
"I went for Top of today, and the manager today 8/22/2016 at the New Hampshire Abe location told me that I will have to pay for the oil for Top of",Misinformation about car/service needs given to customer
Terrible experience with the staff and complained to customer service which did nothing,Poor customer service
"Went for an oil change, they told me I need it a tire rotation which I found out later on I didn't need it, they told me they had clean windows and vacuum carpet and gave me a receipt as completed but they lied, I needed it air on two tires and I asked twice to make sure , they said all done but didn't",Misinformation about car/service needs given to customer
"The person who rotated the tires on my vehicle failed to properly tighten the lug nuts on one wheel, then the person in charge failed to check his work to make sure it was done properly before releasing my vehicle to me",Tire rotation service issue
Prices,Price too high
The way the employees treated me from the minute I drove up,Poor customer service
I am an auto mechanic and do my own repairs,Competition-prefer local mechanic
Services offered nobody clean the window no more vacuum a charge for anything extra money,Car wash
Awful experience,Poor customer service
High Pressure sales of services with doubtful value,Overselling-Pressure to buy
The price for an oil change is expensive even with a $10 coupon,Price too high
windows  was not washed and they did not vaccum the car,Car wash,Vacuuming not done propertly
The service was terrible,Poor service
"First of all, I was apprehensive about going to Jiffy Lube because of some experiences of family members and now me",Poor service
"$91.00 for oil and a filter?  You got me this time but NEVER again",Price too high
change oil myself,Competition-prefer local mechanic
They pulled a computer wire and I had to take my care to the dealer to correct the problem,Other service issues
The bait and switch on oil change cost,Other service issues
They said they reset the oil change button and didn't,"Oil service light not reset "
I do my own service work so that is why I won't take my car to Jiffy Lube for the next oil change or for other service,Competition-prefer local mechanic
"Was the first person in line, yet was there for about 50 minutes",Service took too long
I am student and oil change here is more expensive,Price too high
"They did not put the bolts back in the plastic cover under my car and on the way home it started dragging on the asphalt, which tore the plastic cover and I had to try to fix it myself while in dress clothes under my dirty car",Other service issues
Prices are higher that the dealer,Price too high
"While doing a tire rotation, the technician broke my wheel lock key by using gun to unscrew the wheel lock instead of doing it manually",Tire rotation service issue
I had to go back BC a defective part was put on my car when I had my oil changed,Other service issues
"The manager talked me into service I may not have needed, told me they charge HALF of what the dealership charges, and then charged me way more",Misinformation about car/service needs given to customer,Overcharged - charged more than was agreed on
Service took too long and I was not notified when my car was ready even though I was sitting in their waiting room,Service took too long
PRICE,Price too high
Was treated very poorly by your manager,Unprofessional employees
The service took entirely too long,Service took too long
I have had this experience at Jiffy Lube several times,Poor customer service
Service was unacceptable,Poor customer service
Horrible service - came in for an oil change and was ignored for 30 minutes before being addressed at all,Poor customer service
I paid about $89 for an oil change that would cost me no more than $50 at the Toyota Dealership,Price too high
they were unable to replace the air filter,"Air filter "
Expensive considering the service provided,Price too high
"After getting my oil changed, my AC started to rattle",Air condition service
The gentlemen at the store were so unprofessional,Unprofessional employees
They failed to install the oil filter correctly causing my car to leak oil on the way home,Oil filter issue
JiffyLube is now more expensive than the dealer,Price too high
"When my car was pulled in, the owner decided to have a meeting which took some time",Service took too long
90 minute wait for oil change,Service took too long
"Te manager had a horrible personality and treated me like he was doing me a favor and when I told him about his atitud he even called me a bad apple and he said he didnot need my business at all ",Unprofessional employees
The manager was very unfriendly,Unprofessional employees
Out of stock of in cabin air filter,Item out of stock
Just noticed that my oil cap is missing,Item missing/stolen
Prices are too high,Price too high
"I came there with lights working and left with 5 needing to be replaced ",Interior/Exterior car damage
The manager of that location has told his employees to not honor the $10 Yelp checkin promo,Discount/coupon issue
"The staff is rude and they have bad attitude, I went there to do an oil change and told them I have a coupon and when I paid the bill they didn't put the coupon, when I compared the amount whit the regular price I noticed the coupon wasn't put in, so I came back to the store and told them and one of them said very rude ""just give him 10 dollars cash and thats all""",Unprofessional employees,Discount/coupon issue
they lied to me two times and also lost the plug for my tire!,Misinformation about car/service needs given to customer
Took 45 minutes and I was the only car there,Service took too long
"They were very slow, didn't listen to me, and got engine grime on both front seats and door fabric",Service took too long,Other service issues
The price of the synthetic oil change went up quite a bit and discounts are no longer offered,Discount/coupon issue
Ran my battery dead and tried to tell me I needed a new one,Alignment or Battery service issues
Customer service was poor,Poor customer service
Even though I came in before closing it took to long to do an oil change and only one person was ahead of me,Service took too long
The tech was not upfront about my wait time,Misinformation about car/service needs given to customer
The service was very good and quick BUT WAY OVER PRICED,Price too high
Well over 2 hours for an oil change,Service took too long
i change my own oil,Competition-prefer local mechanic
Have severe oil leak directly after the oil change,Other service issues
They charged me $82 dollars but didn't clean the floors or Windows,Other service issues
The fact that i had oil all over the underside of my brand new truck with rags shoved under the truck that were full of oil,Car wash
The cost of your services are too high in comparison to my dealer,Price too high
Pricing is horrible,Price too high
My own vehicle took a long time because the worker forgot to put the air filter back in,"Air filter "
"Actually, I saw the name of the parent company in Missoula,MT and was going to contact them regarding the terrible service I received at their Bozeman facility but found this survey instead",Poor customer service
"Long wait to get the oil changed, no real organization with the employees, and problems with the computer system which made the manager have to call in to get my payment approved",Service took too long
The man who worked on my car was rude and condescending !  Price was outrageous !!!,Unprofessional employees,Price too high
"The employees at this location broke an air conditioning vent in my vehicle, effictively forcing it to stay completely shut and making it useless to me",Air condition service
I paid over 130.00 for my AC and for it not to be working again I got sent to another place far from where I went to pay another 57 to get even more bad news,Air condition service
I hate the push for extra services when clearly know what you need,Overselling-Pressure to buy
Price,Price too high
It took 1.5 hours,Service took too long
Did not check or fill tire pressure,Other service issues
Your employees completely took advantage of my wife on this visit,Female felt taken advantage of
Too expensive,Price too high
"The clerk hastled me, he said my tail light was out and it wasn't, and that my coolant was low, i know it wasn't because I have no leaks and I just had work done on it",Misinformation about car/service needs given to customer
It is way to expensive and they were just not very thorough,Price too high
I showed the guy my 10 dollar off coupon 3 times and he kept saying he would apply it and never did so i never got my 10 dollars off 46 dollars,Discount/coupon issue
My car is now having major engine issues,Other service issues
Cost,Price too high
Slow,Service took too long
"Rudeness ",Unprofessional employees
"Took a long time, ~1.5 hrs",Service took too long
The fact that I waited for 1.5 hours for an oil change and inspection only to be told I needed new wiper blades,Service took too long
It was terrible,Poor customer service
1) Too expensive compared to other service providers in the area,Price too high
They did not honor all on my signature,Misinformation about car/service needs given to customer
The price for a oil change is to high,Price too high
"I went in with perfectly fine working wind shield wipers and suddenly as I needed an inspection, my right wiper was ripped of from end to end",Interior/Exterior car damage
Jiffy charges more for a Dexos oil change than the dealer,Competition-prefer dealer
The price and I think the man that work there got over on me,Price too high
I stopped by to get my oil changed & the service tech said that my brake light & turn signal was out & I asked him if he could replace them and he said yes and I paid for what I thought I was getting,Misinformation about car/service needs given to customer
They never vacuumed the vehicle like they claimed they did and it took 50 minutes despite me being able to pull directly into the garage upon arrival,Vacuuming not done propertly,Service took too long
I should clarify I will not be returning to the same location I the future and unsure about Jiffy Lube overall,Location
Possible change in ownership of this location? Decreased quality of service,Poor customer service
3 tires were over inflated and one was under inflated,Other service issues
Seemed rushed and a little unwelcome,Unprofessional employees
Oil light was not reset as they claimed they did as well as they claimed to have vaccumed my vehicle and they did not,"Oil service light not reset ",Vacuuming not done propertly
"It's slow as fuck the one on northlake omg ",Service took too long
Oil Change is very high in price compared to other facilities,Price too high
They didn't/don't vacuum cars anymore,Vacuuming not done propertly
"I had and horrible experience pushy service ,over priced employee doesn't listen to well check engine light and Maintainece light came on after the oil change I would like a refund",Overselling-Pressure to buy
I didn't like this particular location,Location
The cost of an oil change is ridiculous - $82,Price too high
I had the cabin filter changed in my 2013 Tacoma and the following happened; The day after I had the work done I opened my glove box and everything fell out on the floor board including the shock absorber that lowers the glove box,Interior/Exterior car damage
"Price is way higher than at other places, including the notoriously expensive car dealerships",Price too high
I had just bought my car a month ago and the guy that goes under my hood breaks my air filter for my AC when he tries to take it out and tells me it was already broken,Interior/Exterior car damage
Didn't like the service and too pricey for the little they did,Price too high
Green caps on the tire stems means nitrogen and the guy starts putting air in my tires,Other service issues
My car sat in the bay for about 10 minutes and they said it was done,Other service issues
Our company car broke down less than 24 hours after getting the oil change,Other service issues
Invoice claimed airfilter was inspected and found to be good,Incorrect invoice/vehicle info
The jiffy lube where I go charges double compared to what I can find elsewhere,Price too high
I will not return to this Centreville location,Location
They forgot to check me out and tell me my car was ready,Misinformation about car/service needs given to customer
Adding services I asked to NOT be done to the vehicle to my bill,Overcharged - charged more than was agreed on
"I was offered a bunch of high mileage products and didn't unsterstand why until I got in my car and looked at the sticker and it said next oil change 144,000 miles, no clue where they got that number from my car had 20,000 miles on it",Misinformation about car/service needs given to customer,Overselling-Pressure to buy
Your location in Gainsville va is horrible,Location
Got a tire rotation and now my car shakes going 50 mph and over,Tire rotation service issue
Sorry but the cost of the oil and filter change is far too much,Price too high
prices too high,Price too high
Filter seal failed allowing oil on our brick driveway&  garage floor,Interior/Exterior car damage
Cost to much,Price too high
I waited for an hour and a half to get a routine oil change,Service took too long
The oil pan shield was not properly screwed back in after the oil change,Other service issues
Too expensive,Price too high
Staff did not know what they were doing,Employees not knowledgeable
I wasn't greeted upon arrival,Unprofessional employees
"I asked for a basic oil change and was charged the most expensive, was told to take my car in for an engine and transmission leak-- which I then did and was told there is nothing wrong with either, and even in dropping off my car had to wait 30 minutes just to drop off my car!",Price too high
To much hard selling items you don't need or want,Overselling-Pressure to buy
"No detail on work performed ",Misinformation about car/service needs given to customer
I recently moved to the area and came to this Jiffy Lube for an oil change not an assessment of the condition of my entire vehicle,Overselling-Pressure to buy
"Techs said they cleaned vehicle, it wasn't cleaned",Car wash
Did not do what i asked for,Poor customer service
Too expensive,Price too high
The technician blocked me from getting out of my car I think he was trying to be funny but I didn't find it that funny,Unprofessional employees
"After I got my oil changed, my car started leaking oil",Other service issues
"The service from the staff was good, but the manager  not Miguel was rude",Unprofessional employees
Too expensive,Price too high
"When I arrived, the employees were inside fighting, I stood there for 5-7 mins watching before getting out of my car",Unprofessional employees
"Supervisor/manager didn't supervise his new employee ",Unprofessional employees
"I was charged more for my oil change, even with a 20% off coupon than what I'm normally charged elsewhere",Discount/coupon issue
My fitbit was stolen out of my vehicle,Item missing/stolen
Because I have never paid over $50 for a standard oil change never in my life and I had to pay $75 I think that price is sky-high and I and we searching for an oil change shop that I can pay the amount that I used to pay which is $45,Price too high
This is the second time I am not please with the services on my truck,Poor customer service
"Did not have my filter in stock  2015 f150, the most popular vehicle sold",Item out of stock
the cost of the oil change was very expensive  $164,Price too high
"I felt like I got ripped off, employee was pushy and didn't explain why I needed all these repairs",Unprofessional employees
too much money,Price too high
"Took much too long, too much selling, too expensive",Overselling-Pressure to buy,Price too high,Service took too long
My husband didn't receive receipt,Incorrect invoice/vehicle info
"I have a mechanic, back home",Competition-prefer local mechanic
"My center console compartment had been opened when there was absolutely no reason to do so, and the top had been pulled off the slide so the console could not be closed",Other service issues
I was not satisfied with their poor quality services,Poor customer service
"The technicians did not hooked up the pipe between the air filter and engine,cause engine has huge sounds,and engine light,trac off light,wd light all on,this is terrible!",Other service issues
Customer service wasn't very good,Poor customer service
"My oil cap was broken due to the fact that the technician put my oil cap where the hood release latch is, and when the hood came down (twice) it wedged the oil cap under the hood",Interior/Exterior car damage
"The left the shop and all the fluids were in the street, I immediately returned and service techs where looking all around and doing many things to my car and no one explained what the actual problem was until I asked for a manager to explain what happened to my car",Unprofessional employees
They forgot to put my radiator cap back on and all the engine coolent spilled out causing my engine to overheat leaving me on the side of the road till I could get more coolant,Interior/Exterior car damage
"The mechanic turned on my radio, changed my on-board computer system",Interior/Exterior car damage
"I was told the vaccum cleaner was not working well, but no attempt was made to vaccum the car",Vacuuming not done propertly
Technician wasn't knowledgeable enough,Employees not knowledgeable
I drive 24 miles to dover for the oil change,Location
way more expensive than most auto shops,Price too high
The guy who greeted us and went over what the car supposedly needs was rude and unprofessional,Unprofessional employees
"Price too high $158 for an oil change? Services paid for was not done (ie:) windshield wiper fluid reservoir not filled up, windows not cleaned, car half vacuumed, oil was left smeared on ",Price too high
The oil change took an hour and a half when the last time I went there it took seven minutes,Service took too long
I came to Jiffy Lube for my last oil change in a pinch after YEARS of not going to Jiffy Lube because of past bad experiences,Poor customer service
"They caused issues with my car, now I need to take it to get repaired because a part (filter) that they had ""taken care of"" was not properly tightened and installed",Interior/Exterior car damage
"Awful service, needless advice, and over priced services",Poor customer service
I was extremely dissatisfied with the level of service I received on Tuesday when I had my oil changed,Poor customer service
"The lady I dealt with was fairly rude, and short",Unprofessional employees
My oil change was supposed to include vacuuming and cleaning my outer Windows but I received neither,Vacuuming not done propertly,Car wash
I don't like people arguing over a requested service,Unprofessional employees
"Cold peoole , no care,employees didn't seem to care to talk, no courtesy, didn't explain all the extra costs, non professional",Unprofessional employees
Attendant who reviewed pricing and options was surly,Unprofessional employees
